File Name,Emotion,Chroma Standard Deviation,Croma Mean,MEL Standard Deviation,MEL Mean,Spectral Centroid Feature,MFCC Standard Deviation,MFCC Mean,MFCC 1st Derivative,MFCC 2nd Derivative,Root Mean Square Mean,Spectral Rolloff Mean,Spectral Rolloff Range,Zero Crossing Rate,
2387,1017_TSI_HAP_XX.wav,happy,0.004892924,0.004892924,0.004892924,0.004892924,0.004892924,0.004892924,0.004892924,0.004892924,0.004892924,0.004892924,0.004892924,0.004892924,0.004892924
2388,1017_TSI_NEU_XX.wav,neutral,0.002339535,0.002339535,0.002339535,0.002339535,0.002339535,0.002339535,0.002339535,0.002339535,0.002339535,0.002339535,0.002339535,0.002339535,0.002339535
2389,1017_TSI_SAD_XX.wav,sad,0.00078143,0.00078143,0.00078143,0.00078143,0.00078143,0.00078143,0.00078143,0.00078143,0.00078143,0.00078143,0.00078143,0.00078143,0.00078143
2390,1017_WSI_ANG_XX.wav,angry,0.009401244,0.009401244,0.009401244,0.009401244,0.009401244,0.009401244,0.009401244,0.009401244,0.009401244,0.009401244,0.009401244,0.009401244,0.009401244
2391,1017_WSI_DIS_XX.wav,disgust,0.001834026,0.001834026,0.001834026,0.001834026,0.001834026,0.001834026,0.001834026,0.001834026,0.001834026,0.001834026,0.001834026,0.001834026,0.001834026
2392,1017_WSI_FEA_XX.wav,fearful,0.007540418,0.007540418,0.007540418,0.007540418,0.007540418,0.007540418,0.007540418,0.007540418,0.007540418,0.007540418,0.007540418,0.007540418,0.007540418
2393,1017_WSI_HAP_XX.wav,happy,0.020670273,0.020670273,0.020670273,0.020670273,0.020670273,0.020670273,0.020670273,0.020670273,0.020670273,0.020670273,0.020670273,0.020670273,0.020670273
2394,1017_WSI_NEU_XX.wav,neutral,0.00319209,0.00319209,0.00319209,0.00319209,0.00319209,0.00319209,0.00319209,0.00319209,0.00319209,0.00319209,0.00319209,0.00319209,0.00319209
2395,1017_WSI_SAD_XX.wav,sad,0.002226442,0.002226442,0.002226442,0.002226442,0.002226442,0.002226442,0.002226442,0.002226442,0.002226442,0.002226442,0.002226442,0.002226442,0.002226442
2396,1018_DFA_ANG_XX.wav,angry,0.007445415,0.007445415,0.007445415,0.007445415,0.007445415,0.007445415,0.007445415,0.007445415,0.007445415,0.007445415,0.007445415,0.007445415,0.007445415
2397,1018_DFA_DIS_XX.wav,disgust,0.00104767,0.00104767,0.00104767,0.00104767,0.00104767,0.00104767,0.00104767,0.00104767,0.00104767,0.00104767,0.00104767,0.00104767,0.00104767
2398,1018_DFA_FEA_XX.wav,fearful,0.003211274,0.003211274,0.003211274,0.003211274,0.003211274,0.003211274,0.003211274,0.003211274,0.003211274,0.003211274,0.003211274,0.003211274,0.003211274
2399,1018_DFA_HAP_XX.wav,happy,0.009973451,0.009973451,0.009973451,0.009973451,0.009973451,0.009973451,0.009973451,0.009973451,0.009973451,0.009973451,0.009973451,0.009973451,0.009973451
2400,1018_DFA_NEU_XX.wav,neutral,0.001690944,0.001690944,0.001690944,0.001690944,0.001690944,0.001690944,0.001690944,0.001690944,0.001690944,0.001690944,0.001690944,0.001690944,0.001690944
2401,1018_DFA_SAD_XX.wav,sad,0.000694263,0.000694263,0.000694263,0.000694263,0.000694263,0.000694263,0.000694263,0.000694263,0.000694263,0.000694263,0.000694263,0.000694263,0.000694263
2402,1018_IEO_ANG_HI.wav,angry,0.224624922,0.224624922,0.224624922,0.224624922,0.224624922,0.224624922,0.224624922,0.224624922,0.224624922,0.224624922,0.224624922,0.224624922,0.224624922
2403,1018_IEO_ANG_LO.wav,angry,0.003370061,0.003370061,0.003370061,0.003370061,0.003370061,0.003370061,0.003370061,0.003370061,0.003370061,0.003370061,0.003370061,0.003370061,0.003370061
2404,1018_IEO_ANG_MD.wav,angry,0.013868048,0.013868048,0.013868048,0.013868048,0.013868048,0.013868048,0.013868048,0.013868048,0.013868048,0.013868048,0.013868048,0.013868048,0.013868048
2405,1018_IEO_DIS_HI.wav,disgust,0.00363554,0.00363554,0.00363554,0.00363554,0.00363554,0.00363554,0.00363554,0.00363554,0.00363554,0.00363554,0.00363554,0.00363554,0.00363554
2406,1018_IEO_DIS_LO.wav,disgust,0.000367203,0.000367203,0.000367203,0.000367203,0.000367203,0.000367203,0.000367203,0.000367203,0.000367203,0.000367203,0.000367203,0.000367203,0.000367203
2407,1018_IEO_DIS_MD.wav,disgust,0.005161499,0.005161499,0.005161499,0.005161499,0.005161499,0.005161499,0.005161499,0.005161499,0.005161499,0.005161499,0.005161499,0.005161499,0.005161499
2408,1018_IEO_FEA_HI.wav,fearful,0.02492691,0.02492691,0.02492691,0.02492691,0.02492691,0.02492691,0.02492691,0.02492691,0.02492691,0.02492691,0.02492691,0.02492691,0.02492691
2409,1018_IEO_FEA_LO.wav,fearful,0.0010072,0.0010072,0.0010072,0.0010072,0.0010072,0.0010072,0.0010072,0.0010072,0.0010072,0.0010072,0.0010072,0.0010072,0.0010072
2410,1018_IEO_FEA_MD.wav,fearful,0.002150902,0.002150902,0.002150902,0.002150902,0.002150902,0.002150902,0.002150902,0.002150902,0.002150902,0.002150902,0.002150902,0.002150902,0.002150902
2411,1018_IEO_HAP_HI.wav,happy,0.01744844,0.01744844,0.01744844,0.01744844,0.01744844,0.01744844,0.01744844,0.01744844,0.01744844,0.01744844,0.01744844,0.01744844,0.01744844
2412,1018_IEO_HAP_LO.wav,happy,0.000812344,0.000812344,0.000812344,0.000812344,0.000812344,0.000812344,0.000812344,0.000812344,0.000812344,0.000812344,0.000812344,0.000812344,0.000812344
2413,1018_IEO_HAP_MD.wav,happy,0.002434371,0.002434371,0.002434371,0.002434371,0.002434371,0.002434371,0.002434371,0.002434371,0.002434371,0.002434371,0.002434371,0.002434371,0.002434371
2414,1018_IEO_NEU_XX.wav,neutral,0.000773874,0.000773874,0.000773874,0.000773874,0.000773874,0.000773874,0.000773874,0.000773874,0.000773874,0.000773874,0.000773874,0.000773874,0.000773874
2415,1018_IEO_SAD_HI.wav,sad,0.00240904,0.00240904,0.00240904,0.00240904,0.00240904,0.00240904,0.00240904,0.00240904,0.00240904,0.00240904,0.00240904,0.00240904,0.00240904
2416,1018_IEO_SAD_LO.wav,sad,0.001352715,0.001352715,0.001352715,0.001352715,0.001352715,0.001352715,0.001352715,0.001352715,0.001352715,0.001352715,0.001352715,0.001352715,0.001352715
2417,1018_IEO_SAD_MD.wav,sad,0.000409133,0.000409133,0.000409133,0.000409133,0.000409133,0.000409133,0.000409133,0.000409133,0.000409133,0.000409133,0.000409133,0.000409133,0.000409133
2418,1018_IOM_ANG_XX.wav,angry,0.011337721,0.011337721,0.011337721,0.011337721,0.011337721,0.011337721,0.011337721,0.011337721,0.011337721,0.011337721,0.011337721,0.011337721,0.011337721
2419,1018_IOM_DIS_XX.wav,disgust,0.000587438,0.000587438,0.000587438,0.000587438,0.000587438,0.000587438,0.000587438,0.000587438,0.000587438,0.000587438,0.000587438,0.000587438,0.000587438
2420,1018_IOM_FEA_XX.wav,fearful,0.00370109,0.00370109,0.00370109,0.00370109,0.00370109,0.00370109,0.00370109,0.00370109,0.00370109,0.00370109,0.00370109,0.00370109,0.00370109
2421,1018_IOM_HAP_XX.wav,happy,0.009685676,0.009685676,0.009685676,0.009685676,0.009685676,0.009685676,0.009685676,0.009685676,0.009685676,0.009685676,0.009685676,0.009685676,0.009685676
2422,1018_IOM_NEU_XX.wav,neutral,0.001252181,0.001252181,0.001252181,0.001252181,0.001252181,0.001252181,0.001252181,0.001252181,0.001252181,0.001252181,0.001252181,0.001252181,0.001252181
2423,1018_IOM_SAD_XX.wav,sad,0.001280856,0.001280856,0.001280856,0.001280856,0.001280856,0.001280856,0.001280856,0.001280856,0.001280856,0.001280856,0.001280856,0.001280856,0.001280856
2424,1018_ITH_ANG_XX.wav,angry,0.006302563,0.006302563,0.006302563,0.006302563,0.006302563,0.006302563,0.006302563,0.006302563,0.006302563,0.006302563,0.006302563,0.006302563,0.006302563
2425,1018_ITH_DIS_XX.wav,disgust,0.001538643,0.001538643,0.001538643,0.001538643,0.001538643,0.001538643,0.001538643,0.001538643,0.001538643,0.001538643,0.001538643,0.001538643,0.001538643
2426,1018_ITH_FEA_XX.wav,fearful,0.007177123,0.007177123,0.007177123,0.007177123,0.007177123,0.007177123,0.007177123,0.007177123,0.007177123,0.007177123,0.007177123,0.007177123,0.007177123
2427,1018_ITH_HAP_XX.wav,happy,0.009326937,0.009326937,0.009326937,0.009326937,0.009326937,0.009326937,0.009326937,0.009326937,0.009326937,0.009326937,0.009326937,0.009326937,0.009326937
2428,1018_ITH_NEU_XX.wav,neutral,0.001240418,0.001240418,0.001240418,0.001240418,0.001240418,0.001240418,0.001240418,0.001240418,0.001240418,0.001240418,0.001240418,0.001240418,0.001240418
2429,1018_ITH_SAD_XX.wav,sad,0.000900145,0.000900145,0.000900145,0.000900145,0.000900145,0.000900145,0.000900145,0.000900145,0.000900145,0.000900145,0.000900145,0.000900145,0.000900145
2430,1018_ITS_ANG_XX.wav,angry,0.009995052,0.009995052,0.009995052,0.009995052,0.009995052,0.009995052,0.009995052,0.009995052,0.009995052,0.009995052,0.009995052,0.009995052,0.009995052
2431,1018_ITS_DIS_XX.wav,disgust,0.00156097,0.00156097,0.00156097,0.00156097,0.00156097,0.00156097,0.00156097,0.00156097,0.00156097,0.00156097,0.00156097,0.00156097,0.00156097
2432,1018_ITS_FEA_XX.wav,fearful,0.002965171,0.002965171,0.002965171,0.002965171,0.002965171,0.002965171,0.002965171,0.002965171,0.002965171,0.002965171,0.002965171,0.002965171,0.002965171
2433,1018_ITS_HAP_XX.wav,happy,0.011985423,0.011985423,0.011985423,0.011985423,0.011985423,0.011985423,0.011985423,0.011985423,0.011985423,0.011985423,0.011985423,0.011985423,0.011985423
2434,1018_ITS_NEU_XX.wav,neutral,0.001106522,0.001106522,0.001106522,0.001106522,0.001106522,0.001106522,0.001106522,0.001106522,0.001106522,0.001106522,0.001106522,0.001106522,0.001106522
2435,1018_ITS_SAD_XX.wav,sad,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788
2436,1018_IWL_ANG_XX.wav,angry,0.018869475,0.018869475,0.018869475,0.018869475,0.018869475,0.018869475,0.018869475,0.018869475,0.018869475,0.018869475,0.018869475,0.018869475,0.018869475
2437,1018_IWL_DIS_XX.wav,disgust,0.001336695,0.001336695,0.001336695,0.001336695,0.001336695,0.001336695,0.001336695,0.001336695,0.001336695,0.001336695,0.001336695,0.001336695,0.001336695
2438,1018_IWL_FEA_XX.wav,fearful,0.024225763,0.024225763,0.024225763,0.024225763,0.024225763,0.024225763,0.024225763,0.024225763,0.024225763,0.024225763,0.024225763,0.024225763,0.024225763
2439,1018_IWL_HAP_XX.wav,happy,0.015528239,0.015528239,0.015528239,0.015528239,0.015528239,0.015528239,0.015528239,0.015528239,0.015528239,0.015528239,0.015528239,0.015528239,0.015528239
2440,1018_IWL_NEU_XX.wav,neutral,0.001861034,0.001861034,0.001861034,0.001861034,0.001861034,0.001861034,0.001861034,0.001861034,0.001861034,0.001861034,0.001861034,0.001861034,0.001861034
2441,1018_IWL_SAD_XX.wav,sad,0.001144774,0.001144774,0.001144774,0.001144774,0.001144774,0.001144774,0.001144774,0.001144774,0.001144774,0.001144774,0.001144774,0.001144774,0.001144774
2442,1018_IWW_ANG_XX.wav,angry,0.011792225,0.011792225,0.011792225,0.011792225,0.011792225,0.011792225,0.011792225,0.011792225,0.011792225,0.011792225,0.011792225,0.011792225,0.011792225
2443,1018_IWW_DIS_XX.wav,disgust,0.000816959,0.000816959,0.000816959,0.000816959,0.000816959,0.000816959,0.000816959,0.000816959,0.000816959,0.000816959,0.000816959,0.000816959,0.000816959
2444,1018_IWW_FEA_XX.wav,fearful,0.004484429,0.004484429,0.004484429,0.004484429,0.004484429,0.004484429,0.004484429,0.004484429,0.004484429,0.004484429,0.004484429,0.004484429,0.004484429
2445,1018_IWW_HAP_XX.wav,happy,0.005057969,0.005057969,0.005057969,0.005057969,0.005057969,0.005057969,0.005057969,0.005057969,0.005057969,0.005057969,0.005057969,0.005057969,0.005057969
2446,1018_IWW_NEU_XX.wav,neutral,0.003174959,0.003174959,0.003174959,0.003174959,0.003174959,0.003174959,0.003174959,0.003174959,0.003174959,0.003174959,0.003174959,0.003174959,0.003174959
2447,1018_IWW_SAD_XX.wav,sad,0.000500128,0.000500128,0.000500128,0.000500128,0.000500128,0.000500128,0.000500128,0.000500128,0.000500128,0.000500128,0.000500128,0.000500128,0.000500128
2448,1018_MTI_ANG_XX.wav,angry,0.011683499,0.011683499,0.011683499,0.011683499,0.011683499,0.011683499,0.011683499,0.011683499,0.011683499,0.011683499,0.011683499,0.011683499,0.011683499
2449,1018_MTI_DIS_XX.wav,disgust,0.00356275,0.00356275,0.00356275,0.00356275,0.00356275,0.00356275,0.00356275,0.00356275,0.00356275,0.00356275,0.00356275,0.00356275,0.00356275
2450,1018_MTI_FEA_XX.wav,fearful,0.00588096,0.00588096,0.00588096,0.00588096,0.00588096,0.00588096,0.00588096,0.00588096,0.00588096,0.00588096,0.00588096,0.00588096,0.00588096
2451,1018_MTI_HAP_XX.wav,happy,0.007369863,0.007369863,0.007369863,0.007369863,0.007369863,0.007369863,0.007369863,0.007369863,0.007369863,0.007369863,0.007369863,0.007369863,0.007369863
2452,1018_MTI_NEU_XX.wav,neutral,0.001351309,0.001351309,0.001351309,0.001351309,0.001351309,0.001351309,0.001351309,0.001351309,0.001351309,0.001351309,0.001351309,0.001351309,0.001351309
2453,1018_MTI_SAD_XX.wav,sad,0.001451463,0.001451463,0.001451463,0.001451463,0.001451463,0.001451463,0.001451463,0.001451463,0.001451463,0.001451463,0.001451463,0.001451463,0.001451463
2454,1018_TAI_ANG_XX.wav,angry,0.019791954,0.019791954,0.019791954,0.019791954,0.019791954,0.019791954,0.019791954,0.019791954,0.019791954,0.019791954,0.019791954,0.019791954,0.019791954
2455,1018_TAI_DIS_XX.wav,disgust,0.002648086,0.002648086,0.002648086,0.002648086,0.002648086,0.002648086,0.002648086,0.002648086,0.002648086,0.002648086,0.002648086,0.002648086,0.002648086
2456,1018_TAI_FEA_XX.wav,fearful,0.009612589,0.009612589,0.009612589,0.009612589,0.009612589,0.009612589,0.009612589,0.009612589,0.009612589,0.009612589,0.009612589,0.009612589,0.009612589
2457,1018_TAI_HAP_XX.wav,happy,0.010280499,0.010280499,0.010280499,0.010280499,0.010280499,0.010280499,0.010280499,0.010280499,0.010280499,0.010280499,0.010280499,0.010280499,0.010280499
2458,1018_TAI_NEU_XX.wav,neutral,0.001820537,0.001820537,0.001820537,0.001820537,0.001820537,0.001820537,0.001820537,0.001820537,0.001820537,0.001820537,0.001820537,0.001820537,0.001820537
2459,1018_TAI_SAD_XX.wav,sad,0.000544178,0.000544178,0.000544178,0.000544178,0.000544178,0.000544178,0.000544178,0.000544178,0.000544178,0.000544178,0.000544178,0.000544178,0.000544178
2460,1018_TIE_ANG_XX.wav,angry,0.022035945,0.022035945,0.022035945,0.022035945,0.022035945,0.022035945,0.022035945,0.022035945,0.022035945,0.022035945,0.022035945,0.022035945,0.022035945
2461,1018_TIE_DIS_XX.wav,disgust,0.0008353,0.0008353,0.0008353,0.0008353,0.0008353,0.0008353,0.0008353,0.0008353,0.0008353,0.0008353,0.0008353,0.0008353,0.0008353
2462,1018_TIE_FEA_XX.wav,fearful,0.003117923,0.003117923,0.003117923,0.003117923,0.003117923,0.003117923,0.003117923,0.003117923,0.003117923,0.003117923,0.003117923,0.003117923,0.003117923
2463,1018_TIE_HAP_XX.wav,happy,0.007882247,0.007882247,0.007882247,0.007882247,0.007882247,0.007882247,0.007882247,0.007882247,0.007882247,0.007882247,0.007882247,0.007882247,0.007882247
2464,1018_TIE_NEU_XX.wav,neutral,0.001862675,0.001862675,0.001862675,0.001862675,0.001862675,0.001862675,0.001862675,0.001862675,0.001862675,0.001862675,0.001862675,0.001862675,0.001862675
2465,1018_TIE_SAD_XX.wav,sad,0.000499531,0.000499531,0.000499531,0.000499531,0.000499531,0.000499531,0.000499531,0.000499531,0.000499531,0.000499531,0.000499531,0.000499531,0.000499531
2466,1018_TSI_ANG_XX.wav,angry,0.010542664,0.010542664,0.010542664,0.010542664,0.010542664,0.010542664,0.010542664,0.010542664,0.010542664,0.010542664,0.010542664,0.010542664,0.010542664
2467,1018_TSI_DIS_XX.wav,disgust,0.001210544,0.001210544,0.001210544,0.001210544,0.001210544,0.001210544,0.001210544,0.001210544,0.001210544,0.001210544,0.001210544,0.001210544,0.001210544
2468,1018_TSI_FEA_XX.wav,fearful,0.006732006,0.006732006,0.006732006,0.006732006,0.006732006,0.006732006,0.006732006,0.006732006,0.006732006,0.006732006,0.006732006,0.006732006,0.006732006
2469,1018_TSI_HAP_XX.wav,happy,0.005364475,0.005364475,0.005364475,0.005364475,0.005364475,0.005364475,0.005364475,0.005364475,0.005364475,0.005364475,0.005364475,0.005364475,0.005364475
2470,1018_TSI_NEU_XX.wav,neutral,0.001042938,0.001042938,0.001042938,0.001042938,0.001042938,0.001042938,0.001042938,0.001042938,0.001042938,0.001042938,0.001042938,0.001042938,0.001042938
2471,1018_TSI_SAD_XX.wav,sad,0.00040283,0.00040283,0.00040283,0.00040283,0.00040283,0.00040283,0.00040283,0.00040283,0.00040283,0.00040283,0.00040283,0.00040283,0.00040283
2472,1018_WSI_ANG_XX.wav,angry,0.017422205,0.017422205,0.017422205,0.017422205,0.017422205,0.017422205,0.017422205,0.017422205,0.017422205,0.017422205,0.017422205,0.017422205,0.017422205
2473,1018_WSI_DIS_XX.wav,disgust,0.002502353,0.002502353,0.002502353,0.002502353,0.002502353,0.002502353,0.002502353,0.002502353,0.002502353,0.002502353,0.002502353,0.002502353,0.002502353
2474,1018_WSI_FEA_XX.wav,fearful,0.004344769,0.004344769,0.004344769,0.004344769,0.004344769,0.004344769,0.004344769,0.004344769,0.004344769,0.004344769,0.004344769,0.004344769,0.004344769
2475,1018_WSI_HAP_XX.wav,happy,0.010099544,0.010099544,0.010099544,0.010099544,0.010099544,0.010099544,0.010099544,0.010099544,0.010099544,0.010099544,0.010099544,0.010099544,0.010099544
2476,1018_WSI_NEU_XX.wav,neutral,0.001590303,0.001590303,0.001590303,0.001590303,0.001590303,0.001590303,0.001590303,0.001590303,0.001590303,0.001590303,0.001590303,0.001590303,0.001590303
2477,1018_WSI_SAD_XX.wav,sad,0.000303815,0.000303815,0.000303815,0.000303815,0.000303815,0.000303815,0.000303815,0.000303815,0.000303815,0.000303815,0.000303815,0.000303815,0.000303815
2478,1019_DFA_ANG_XX.wav,angry,0.024386648,0.024386648,0.024386648,0.024386648,0.024386648,0.024386648,0.024386648,0.024386648,0.024386648,0.024386648,0.024386648,0.024386648,0.024386648
2479,1019_DFA_DIS_XX.wav,disgust,0.001250856,0.001250856,0.001250856,0.001250856,0.001250856,0.001250856,0.001250856,0.001250856,0.001250856,0.001250856,0.001250856,0.001250856,0.001250856
2480,1019_DFA_FEA_XX.wav,fearful,0.000687012,0.000687012,0.000687012,0.000687012,0.000687012,0.000687012,0.000687012,0.000687012,0.000687012,0.000687012,0.000687012,0.000687012,0.000687012
2481,1019_DFA_HAP_XX.wav,happy,0.003244846,0.003244846,0.003244846,0.003244846,0.003244846,0.003244846,0.003244846,0.003244846,0.003244846,0.003244846,0.003244846,0.003244846,0.003244846
2482,1019_DFA_NEU_XX.wav,neutral,0.004280643,0.004280643,0.004280643,0.004280643,0.004280643,0.004280643,0.004280643,0.004280643,0.004280643,0.004280643,0.004280643,0.004280643,0.004280643
2483,1019_DFA_SAD_XX.wav,sad,0.001296498,0.001296498,0.001296498,0.001296498,0.001296498,0.001296498,0.001296498,0.001296498,0.001296498,0.001296498,0.001296498,0.001296498,0.001296498
2484,1019_IEO_ANG_HI.wav,angry,0.102246064,0.102246064,0.102246064,0.102246064,0.102246064,0.102246064,0.102246064,0.102246064,0.102246064,0.102246064,0.102246064,0.102246064,0.102246064
2485,1019_IEO_ANG_LO.wav,angry,0.010315877,0.010315877,0.010315877,0.010315877,0.010315877,0.010315877,0.010315877,0.010315877,0.010315877,0.010315877,0.010315877,0.010315877,0.010315877
2486,1019_IEO_ANG_MD.wav,angry,0.032280134,0.032280134,0.032280134,0.032280134,0.032280134,0.032280134,0.032280134,0.032280134,0.032280134,0.032280134,0.032280134,0.032280134,0.032280134
2487,1019_IEO_DIS_HI.wav,disgust,0.013744902,0.013744902,0.013744902,0.013744902,0.013744902,0.013744902,0.013744902,0.013744902,0.013744902,0.013744902,0.013744902,0.013744902,0.013744902
2488,1019_IEO_DIS_LO.wav,disgust,0.013048662,0.013048662,0.013048662,0.013048662,0.013048662,0.013048662,0.013048662,0.013048662,0.013048662,0.013048662,0.013048662,0.013048662,0.013048662
2489,1019_IEO_DIS_MD.wav,disgust,0.026466664,0.026466664,0.026466664,0.026466664,0.026466664,0.026466664,0.026466664,0.026466664,0.026466664,0.026466664,0.026466664,0.026466664,0.026466664
2490,1019_IEO_FEA_HI.wav,fearful,0.033669826,0.033669826,0.033669826,0.033669826,0.033669826,0.033669826,0.033669826,0.033669826,0.033669826,0.033669826,0.033669826,0.033669826,0.033669826
2491,1019_IEO_FEA_LO.wav,fearful,0.00092054,0.00092054,0.00092054,0.00092054,0.00092054,0.00092054,0.00092054,0.00092054,0.00092054,0.00092054,0.00092054,0.00092054,0.00092054
